trade_id,side,size,price,time
913104887,sell,0.00217974,90839.12,2025-11-29 22:51:01.902917+00:00
913104887,sell,0.00217974,90839.12,2025-11-29 22:51:01.902917+00:00
913104887,sell,0.00217974,90839.12,2025-11-29 22:51:01.902917+00:00
913104888,sell,0.00534893,90839.12,2025-11-29 22:51:03.920165+00:00
913104888,sell,0.00534893,90839.12,2025-11-29 22:51:03.920165+00:00
913104888,sell,0.00534893,90839.12,2025-11-29 22:51:03.920165+00:00
913104888,sell,0.00534893,90839.12,2025-11-29 22:51:03.920165+00:00
913104889,buy,0.00036028,90839.11,2025-11-29 22:51:06.864803+00:00
913104889,buy,0.00036028,90839.11,2025-11-29 22:51:06.864803+00:00
913104889,buy,0.00036028,90839.11,2025-11-29 22:51:06.864803+00:00
913104889,buy,0.00036028,90839.11,2025-11-29 22:51:06.864803+00:00
913104890,sell,0.00064192,90839.12,2025-11-29 22:51:09.101222+00:00
913104890,sell,0.00064192,90839.12,2025-11-29 22:51:09.101222+00:00
913104890,sell,0.00064192,90839.12,2025-11-29 22:51:09.101222+00:00
913104890,sell,0.00064192,90839.12,2025-11-29 22:51:09.101222+00:00
913104891,sell,0.00010441,90839.12,2025-11-29 22:51:09.158431+00:00
913104891,sell,0.00010441,90839.12,2025-11-29 22:51:09.158431+00:00
913104891,sell,0.00010441,90839.12,2025-11-29 22:51:09.158431+00:00
913104891,sell,0.00010441,90839.12,2025-11-29 22:51:09.158431+00:00
913104892,sell,0.00010441,90839.12,2025-11-29 22:51:10.682344+00:00
913104892,sell,0.00010441,90839.12,2025-11-29 22:51:10.682344+00:00
913104892,sell,0.00010441,90839.12,2025-11-29 22:51:10.682344+00:00
913104892,sell,0.00010441,90839.12,2025-11-29 22:51:10.682344+00:00
913104893,sell,1.078e-05,90839.12,2025-11-29 22:51:10.712714+00:00
913104893,sell,1.078e-05,90839.12,2025-11-29 22:51:10.712714+00:00
913104893,sell,1.078e-05,90839.12,2025-11-29 22:51:10.712714+00:00
913104893,sell,1.078e-05,90839.12,2025-11-29 22:51:10.712714+00:00
913104894,sell,0.00239784,90839.12,2025-11-29 22:51:11.083155+00:00
913104894,sell,0.00239784,90839.12,2025-11-29 22:51:11.083155+00:00
913104894,sell,0.00239784,90839.12,2025-11-29 22:51:11.083155+00:00
913104894,sell,0.00239784,90839.12,2025-11-29 22:51:11.083155+00:00
913104895,buy,9.5e-05,90839.11,2025-11-29 22:51:11.266006+00:00
913104895,buy,9.5e-05,90839.11,2025-11-29 22:51:11.266006+00:00
913104895,buy,9.5e-05,90839.11,2025-11-29 22:51:11.266006+00:00
913104895,buy,9.5e-05,90839.11,2025-11-29 22:51:11.266006+00:00
913104896,buy,2.167e-05,90839.11,2025-11-29 22:51:12.405725+00:00
913104896,buy,2.167e-05,90839.11,2025-11-29 22:51:12.405725+00:00
913104896,buy,2.167e-05,90839.11,2025-11-29 22:51:12.405725+00:00
913104896,buy,2.167e-05,90839.11,2025-11-29 22:51:12.405725+00:00
913104897,sell,4.406e-05,90839.12,2025-11-29 22:51:13.751902+00:00
913104897,sell,4.406e-05,90839.12,2025-11-29 22:51:13.751902+00:00
913104897,sell,4.406e-05,90839.12,2025-11-29 22:51:13.751902+00:00
913104897,sell,4.406e-05,90839.12,2025-11-29 22:51:13.751902+00:00
913104898,sell,0.00534893,90839.12,2025-11-29 22:51:14.090717+00:00
913104898,sell,0.00534893,90839.12,2025-11-29 22:51:14.090717+00:00
913104898,sell,0.00534893,90839.12,2025-11-29 22:51:14.090717+00:00
913104898,sell,0.00534893,90839.12,2025-11-29 22:51:14.090717+00:00
913104899,sell,0.00026102,90839.12,2025-11-29 22:51:14.527300+00:00
913104899,sell,0.00026102,90839.12,2025-11-29 22:51:14.527300+00:00
913104899,sell,0.00026102,90839.12,2025-11-29 22:51:14.527300+00:00
913104899,sell,0.00026102,90839.12,2025-11-29 22:51:14.527300+00:00
913104900,sell,0.01185166,90839.12,2025-11-29 22:51:15.422578+00:00
913104900,sell,0.01185166,90839.12,2025-11-29 22:51:15.422578+00:00
913104900,sell,0.01185166,90839.12,2025-11-29 22:51:15.422578+00:00
913104900,sell,0.01185166,90839.12,2025-11-29 22:51:15.422578+00:00
913104902,buy,0.00297357,90839.11,2025-11-29 22:51:15.455947+00:00
913104901,buy,0.00452305,90839.11,2025-11-29 22:51:15.455947+00:00
913104901,buy,0.00452305,90839.11,2025-11-29 22:51:15.455947+00:00
913104902,buy,0.00297357,90839.11,2025-11-29 22:51:15.455947+00:00
913104901,buy,0.00452305,90839.11,2025-11-29 22:51:15.455947+00:00
913104902,buy,0.00297357,90839.11,2025-11-29 22:51:15.455947+00:00
913104902,buy,0.00297357,90839.11,2025-11-29 22:51:15.455947+00:00
913104901,buy,0.00452305,90839.11,2025-11-29 22:51:15.455947+00:00
913104903,sell,0.00062655,90839.12,2025-11-29 22:51:16.103035+00:00
913104903,sell,0.00062655,90839.12,2025-11-29 22:51:16.103035+00:00
913104903,sell,0.00062655,90839.12,2025-11-29 22:51:16.103035+00:00
913104903,sell,0.00062655,90839.12,2025-11-29 22:51:16.103035+00:00
913104904,sell,0.00104417,90839.12,2025-11-29 22:51:18.521362+00:00
913104904,sell,0.00104417,90839.12,2025-11-29 22:51:18.521362+00:00
913104904,sell,0.00104417,90839.12,2025-11-29 22:51:18.521362+00:00
913104904,sell,0.00104417,90839.12,2025-11-29 22:51:18.521362+00:00
913104905,sell,0.00108984,90839.12,2025-11-29 22:51:19.878727+00:00
913104905,sell,0.00108984,90839.12,2025-11-29 22:51:19.878727+00:00
913104905,sell,0.00108984,90839.12,2025-11-29 22:51:19.878727+00:00
913104905,sell,0.00108984,90839.12,2025-11-29 22:51:19.878727+00:00
913104906,buy,0.00017822,90839.11,2025-11-29 22:51:21.785976+00:00
913104906,buy,0.00017822,90839.11,2025-11-29 22:51:21.785976+00:00
913104906,buy,0.00017822,90839.11,2025-11-29 22:51:21.785976+00:00
913104906,buy,0.00017822,90839.11,2025-11-29 22:51:21.785976+00:00
913104907,sell,0.00010626,90839.12,2025-11-29 22:51:25.820065+00:00
913104907,sell,0.00010626,90839.12,2025-11-29 22:51:25.820065+00:00
913104907,sell,0.00010626,90839.12,2025-11-29 22:51:25.820065+00:00
913104907,sell,0.00010626,90839.12,2025-11-29 22:51:25.820065+00:00
913104908,sell,0.00106979,90839.12,2025-11-29 22:51:26.110647+00:00
913104908,sell,0.00106979,90839.12,2025-11-29 22:51:26.110647+00:00
913104908,sell,0.00106979,90839.12,2025-11-29 22:51:26.110647+00:00
913104908,sell,0.00106979,90839.12,2025-11-29 22:51:26.110647+00:00
913104909,sell,2.168e-05,90839.12,2025-11-29 22:51:30.941980+00:00
913104909,sell,2.168e-05,90839.12,2025-11-29 22:51:30.941980+00:00
913104909,sell,2.168e-05,90839.12,2025-11-29 22:51:30.941980+00:00
913104909,sell,2.168e-05,90839.12,2025-11-29 22:51:30.941980+00:00
913104910,sell,0.00083536,90839.12,2025-11-29 22:51:31.041376+00:00
913104910,sell,0.00083536,90839.12,2025-11-29 22:51:31.041376+00:00
913104910,sell,0.00083536,90839.12,2025-11-29 22:51:31.041376+00:00
913104910,sell,0.00083536,90839.12,2025-11-29 22:51:31.041376+00:00
913104911,sell,0.00216023,90839.12,2025-11-29 22:51:31.691072+00:00
913104911,sell,0.00216023,90839.12,2025-11-29 22:51:31.691072+00:00
913104911,sell,0.00216023,90839.12,2025-11-29 22:51:31.691072+00:00
913104911,sell,0.00216023,90839.12,2025-11-29 22:51:31.691072+00:00
913104912,buy,2.99e-05,90839.11,2025-11-29 22:51:32.130493+00:00
913104912,buy,2.99e-05,90839.11,2025-11-29 22:51:32.130493+00:00
913104912,buy,2.99e-05,90839.11,2025-11-29 22:51:32.130493+00:00
913104912,buy,2.99e-05,90839.11,2025-11-29 22:51:32.130493+00:00
913104913,sell,0.00114858,90839.12,2025-11-29 22:51:33.214006+00:00
913104913,sell,0.00114858,90839.12,2025-11-29 22:51:33.214006+00:00
913104913,sell,0.00114858,90839.12,2025-11-29 22:51:33.214006+00:00
913104913,sell,0.00114858,90839.12,2025-11-29 22:51:33.214006+00:00
913104914,sell,6.267e-05,90839.12,2025-11-29 22:51:33.515971+00:00
913104914,sell,6.267e-05,90839.12,2025-11-29 22:51:33.515971+00:00
913104914,sell,6.267e-05,90839.12,2025-11-29 22:51:33.515971+00:00
913104914,sell,6.267e-05,90839.12,2025-11-29 22:51:33.515971+00:00
913104915,sell,2.51e-06,90839.12,2025-11-29 22:51:35.851015+00:00
913104915,sell,2.51e-06,90839.12,2025-11-29 22:51:35.851015+00:00
913104915,sell,2.51e-06,90839.12,2025-11-29 22:51:35.851015+00:00
913104915,sell,2.51e-06,90839.12,2025-11-29 22:51:35.851015+00:00
913104917,sell,3.234e-05,90839.12,2025-11-29 22:51:35.970085+00:00
913104916,sell,0.00034213,90839.12,2025-11-29 22:51:35.970085+00:00
913104917,sell,3.234e-05,90839.12,2025-11-29 22:51:35.970085+00:00
913104916,sell,0.00034213,90839.12,2025-11-29 22:51:35.970085+00:00
913104917,sell,3.234e-05,90839.12,2025-11-29 22:51:35.970085+00:00
913104916,sell,0.00034213,90839.12,2025-11-29 22:51:35.970085+00:00
913104917,sell,3.234e-05,90839.12,2025-11-29 22:51:35.970085+00:00
913104916,sell,0.00034213,90839.12,2025-11-29 22:51:35.970085+00:00
913104918,sell,0.00108984,90839.12,2025-11-29 22:51:37.430182+00:00
913104918,sell,0.00108984,90839.12,2025-11-29 22:51:37.430182+00:00
913104918,sell,0.00108984,90839.12,2025-11-29 22:51:37.430182+00:00
913104918,sell,0.00108984,90839.12,2025-11-29 22:51:37.430182+00:00
913104919,buy,3.25e-06,90839.11,2025-11-29 22:51:40.185882+00:00
913104919,buy,3.25e-06,90839.11,2025-11-29 22:51:40.185882+00:00
913104919,buy,3.25e-06,90839.11,2025-11-29 22:51:40.185882+00:00
913104919,buy,3.25e-06,90839.11,2025-11-29 22:51:40.185882+00:00
913104920,sell,0.00030515,90839.12,2025-11-29 22:51:40.467800+00:00
913104920,sell,0.00030515,90839.12,2025-11-29 22:51:40.467800+00:00
913104920,sell,0.00030515,90839.12,2025-11-29 22:51:40.467800+00:00
913104920,sell,0.00030515,90839.12,2025-11-29 22:51:40.467800+00:00
913104921,sell,0.00108984,90839.12,2025-11-29 22:51:41.746898+00:00
913104921,sell,0.00108984,90839.12,2025-11-29 22:51:41.746898+00:00
913104921,sell,0.00108984,90839.12,2025-11-29 22:51:41.746898+00:00
913104921,sell,0.00108984,90839.12,2025-11-29 22:51:41.746898+00:00
913104922,sell,9.362e-05,90839.12,2025-11-29 22:51:41.852094+00:00
913104922,sell,9.362e-05,90839.12,2025-11-29 22:51:41.852094+00:00
913104922,sell,9.362e-05,90839.12,2025-11-29 22:51:41.852094+00:00
913104922,sell,9.362e-05,90839.12,2025-11-29 22:51:41.852094+00:00
913104923,sell,0.00024522,90839.12,2025-11-29 22:51:42.269428+00:00
913104923,sell,0.00024522,90839.12,2025-11-29 22:51:42.269428+00:00
913104923,sell,0.00024522,90839.12,2025-11-29 22:51:42.269428+00:00
913104923,sell,0.00024522,90839.12,2025-11-29 22:51:42.269428+00:00
913104924,sell,0.00034071,90839.12,2025-11-29 22:51:42.709683+00:00
913104924,sell,0.00034071,90839.12,2025-11-29 22:51:42.709683+00:00
913104924,sell,0.00034071,90839.12,2025-11-29 22:51:42.709683+00:00
913104924,sell,0.00034071,90839.12,2025-11-29 22:51:42.709683+00:00
913104925,sell,0.00130519,90839.12,2025-11-29 22:51:42.790133+00:00
913104925,sell,0.00130519,90839.12,2025-11-29 22:51:42.790133+00:00
913104925,sell,0.00130519,90839.12,2025-11-29 22:51:42.790133+00:00
913104925,sell,0.00130519,90839.12,2025-11-29 22:51:42.790133+00:00
913104926,sell,0.00020881,90839.12,2025-11-29 22:51:43.359880+00:00
913104926,sell,0.00020881,90839.12,2025-11-29 22:51:43.359880+00:00
913104926,sell,0.00020881,90839.12,2025-11-29 22:51:43.359880+00:00
913104926,sell,0.00020881,90839.12,2025-11-29 22:51:43.359880+00:00
913104927,sell,0.00032096,90839.12,2025-11-29 22:51:45.027041+00:00
913104927,sell,0.00032096,90839.12,2025-11-29 22:51:45.027041+00:00
913104927,sell,0.00032096,90839.12,2025-11-29 22:51:45.027041+00:00
913104927,sell,0.00032096,90839.12,2025-11-29 22:51:45.027041+00:00
913104928,buy,0.00018307,90839.11,2025-11-29 22:51:47.887050+00:00
913104928,buy,0.00018307,90839.11,2025-11-29 22:51:47.887050+00:00
913104928,buy,0.00018307,90839.11,2025-11-29 22:51:47.887050+00:00
913104928,buy,0.00018307,90839.11,2025-11-29 22:51:47.887050+00:00
913104929,sell,0.0010251,90839.12,2025-11-29 22:51:48.634681+00:00
913104929,sell,0.0010251,90839.12,2025-11-29 22:51:48.634681+00:00
913104929,sell,0.0010251,90839.12,2025-11-29 22:51:48.634681+00:00
913104929,sell,0.0010251,90839.12,2025-11-29 22:51:48.634681+00:00
913104930,sell,1.62e-06,90839.12,2025-11-29 22:51:48.941863+00:00
913104930,sell,1.62e-06,90839.12,2025-11-29 22:51:48.941863+00:00
913104930,sell,1.62e-06,90839.12,2025-11-29 22:51:48.941863+00:00
913104930,sell,1.62e-06,90839.12,2025-11-29 22:51:48.941863+00:00
913104931,buy,0.00013485,90839.11,2025-11-29 22:51:51.887337+00:00
913104931,buy,0.00013485,90839.11,2025-11-29 22:51:51.887337+00:00
913104931,buy,0.00013485,90839.11,2025-11-29 22:51:51.887337+00:00
913104931,buy,0.00013485,90839.11,2025-11-29 22:51:51.887337+00:00
913104932,sell,0.00018669,90839.12,2025-11-29 22:51:51.919556+00:00
913104932,sell,0.00018669,90839.12,2025-11-29 22:51:51.919556+00:00
913104932,sell,0.00018669,90839.12,2025-11-29 22:51:51.919556+00:00
913104932,sell,0.00018669,90839.12,2025-11-29 22:51:51.919556+00:00
913104933,buy,0.00333557,90839.11,2025-11-29 22:51:53.014625+00:00
913104933,buy,0.00333557,90839.11,2025-11-29 22:51:53.014625+00:00
913104933,buy,0.00333557,90839.11,2025-11-29 22:51:53.014625+00:00
913104933,buy,0.00333557,90839.11,2025-11-29 22:51:53.014625+00:00
913104934,sell,0.00010626,90839.12,2025-11-29 22:51:53.015764+00:00
913104934,sell,0.00010626,90839.12,2025-11-29 22:51:53.015764+00:00
913104934,sell,0.00010626,90839.12,2025-11-29 22:51:53.015764+00:00
913104934,sell,0.00010626,90839.12,2025-11-29 22:51:53.015764+00:00
913104935,sell,5.449e-05,90839.12,2025-11-29 22:51:53.700733+00:00
913104935,sell,5.449e-05,90839.12,2025-11-29 22:51:53.700733+00:00
913104935,sell,5.449e-05,90839.12,2025-11-29 22:51:53.700733+00:00
913104935,sell,5.449e-05,90839.12,2025-11-29 22:51:53.700733+00:00
913104936,sell,5.449e-05,90839.12,2025-11-29 22:51:53.805359+00:00
913104936,sell,5.449e-05,90839.12,2025-11-29 22:51:53.805359+00:00
913104936,sell,5.449e-05,90839.12,2025-11-29 22:51:53.805359+00:00
913104936,sell,5.449e-05,90839.12,2025-11-29 22:51:53.805359+00:00
913104937,sell,5.449e-05,90839.12,2025-11-29 22:51:54.702694+00:00
913104937,sell,5.449e-05,90839.12,2025-11-29 22:51:54.702694+00:00
913104937,sell,5.449e-05,90839.12,2025-11-29 22:51:54.702694+00:00
913104937,sell,5.449e-05,90839.12,2025-11-29 22:51:54.702694+00:00
913104938,sell,0.00021394,90839.12,2025-11-29 22:51:55.314601+00:00
913104938,sell,0.00021394,90839.12,2025-11-29 22:51:55.314601+00:00
913104938,sell,0.00021394,90839.12,2025-11-29 22:51:55.314601+00:00
913104938,sell,0.00021394,90839.12,2025-11-29 22:51:55.314601+00:00
913104939,sell,0.00021394,90839.12,2025-11-29 22:51:55.446975+00:00
913104939,sell,0.00021394,90839.12,2025-11-29 22:51:55.446975+00:00
913104939,sell,0.00021394,90839.12,2025-11-29 22:51:55.446975+00:00
913104939,sell,0.00021394,90839.12,2025-11-29 22:51:55.446975+00:00
913104940,sell,0.00010626,90839.12,2025-11-29 22:51:56.045135+00:00
913104940,sell,0.00010626,90839.12,2025-11-29 22:51:56.045135+00:00
913104940,sell,0.00010626,90839.12,2025-11-29 22:51:56.045135+00:00
913104940,sell,0.00010626,90839.12,2025-11-29 22:51:56.045135+00:00
913104941,sell,0.00106979,90839.12,2025-11-29 22:51:56.054817+00:00
913104941,sell,0.00106979,90839.12,2025-11-29 22:51:56.054817+00:00
913104941,sell,0.00106979,90839.12,2025-11-29 22:51:56.054817+00:00
913104941,sell,0.00106979,90839.12,2025-11-29 22:51:56.054817+00:00
913104942,sell,0.00018329,90839.12,2025-11-29 22:51:56.922812+00:00
913104942,sell,0.00018329,90839.12,2025-11-29 22:51:56.922812+00:00
913104942,sell,0.00018329,90839.12,2025-11-29 22:51:56.922812+00:00
913104942,sell,0.00018329,90839.12,2025-11-29 22:51:56.922812+00:00
913104943,sell,0.00104417,90839.12,2025-11-29 22:51:56.924132+00:00
913104943,sell,0.00104417,90839.12,2025-11-29 22:51:56.924132+00:00
913104943,sell,0.00104417,90839.12,2025-11-29 22:51:56.924132+00:00
913104943,sell,0.00104417,90839.12,2025-11-29 22:51:56.924132+00:00
913104944,sell,0.00078316,90839.12,2025-11-29 22:51:56.959089+00:00
913104944,sell,0.00078316,90839.12,2025-11-29 22:51:56.959089+00:00
913104944,sell,0.00078316,90839.12,2025-11-29 22:51:56.959089+00:00
913104944,sell,0.00078316,90839.12,2025-11-29 22:51:56.959089+00:00
913104945,sell,5.449e-05,90839.12,2025-11-29 22:51:57.837383+00:00
913104945,sell,5.449e-05,90839.12,2025-11-29 22:51:57.837383+00:00
913104945,sell,5.449e-05,90839.12,2025-11-29 22:51:57.837383+00:00
913104945,sell,5.449e-05,90839.12,2025-11-29 22:51:57.837383+00:00
913104946,sell,0.00011988,90839.12,2025-11-29 22:51:57.931196+00:00
913104946,sell,0.00011988,90839.12,2025-11-29 22:51:57.931196+00:00
913104946,sell,0.00011988,90839.12,2025-11-29 22:51:57.931196+00:00
913104946,sell,0.00011988,90839.12,2025-11-29 22:51:57.931196+00:00
913104947,sell,0.00054492,90839.12,2025-11-29 22:51:58.368329+00:00
913104947,sell,0.00054492,90839.12,2025-11-29 22:51:58.368329+00:00
913104947,sell,0.00054492,90839.12,2025-11-29 22:51:58.368329+00:00
913104947,sell,0.00054492,90839.12,2025-11-29 22:51:58.368329+00:00
913104948,sell,0.00037447,90839.12,2025-11-29 22:51:58.718544+00:00
913104948,sell,0.00037447,90839.12,2025-11-29 22:51:58.718544+00:00
913104948,sell,0.00037447,90839.12,2025-11-29 22:51:58.718544+00:00
913104948,sell,0.00037447,90839.12,2025-11-29 22:51:58.718544+00:00
913104949,sell,0.00010898,90839.12,2025-11-29 22:51:58.974692+00:00
913104949,sell,0.00010898,90839.12,2025-11-29 22:51:58.974692+00:00
913104949,sell,0.00010898,90839.12,2025-11-29 22:51:58.974692+00:00
913104949,sell,0.00010898,90839.12,2025-11-29 22:51:58.974692+00:00
913104950,buy,0.00055042,90839.11,2025-11-29 22:51:59.348801+00:00
913104950,buy,0.00055042,90839.11,2025-11-29 22:51:59.348801+00:00
913104950,buy,0.00055042,90839.11,2025-11-29 22:51:59.348801+00:00
913104950,buy,0.00055042,90839.11,2025-11-29 22:51:59.348801+00:00
913104951,sell,0.00032096,90839.12,2025-11-29 22:51:59.547835+00:00
913104951,sell,0.00032096,90839.12,2025-11-29 22:51:59.547835+00:00
913104951,sell,0.00032096,90839.12,2025-11-29 22:51:59.547835+00:00
913104951,sell,0.00032096,90839.12,2025-11-29 22:51:59.547835+00:00
913104952,buy,0.00330093,90839.11,2025-11-29 22:51:59.672534+00:00
913104952,buy,0.00330093,90839.11,2025-11-29 22:51:59.672534+00:00
913104952,buy,0.00330093,90839.11,2025-11-29 22:51:59.672534+00:00
913104952,buy,0.00330093,90839.11,2025-11-29 22:51:59.672534+00:00
913104953,sell,0.00027246,90839.12,2025-11-29 22:51:59.753476+00:00
913104953,sell,0.00027246,90839.12,2025-11-29 22:51:59.753476+00:00
913104953,sell,0.00027246,90839.12,2025-11-29 22:51:59.753476+00:00
913104953,sell,0.00027246,90839.12,2025-11-29 22:51:59.753476+00:00
913104954,sell,0.00053489,90839.12,2025-11-29 22:51:59.880258+00:00
913104954,sell,0.00053489,90839.12,2025-11-29 22:51:59.880258+00:00
913104954,sell,0.00053489,90839.12,2025-11-29 22:51:59.880258+00:00
913104954,sell,0.00053489,90839.12,2025-11-29 22:51:59.880258+00:00
913104955,sell,0.00010441,90839.12,2025-11-29 22:52:00.035486+00:00
913104955,sell,0.00010441,90839.12,2025-11-29 22:52:00.035486+00:00
913104955,sell,0.00010441,90839.12,2025-11-29 22:52:00.035486+00:00
913104955,sell,0.00010441,90839.12,2025-11-29 22:52:00.035486+00:00
913104956,sell,0.00010898,90839.12,2025-11-29 22:52:00.078884+00:00
913104956,sell,0.00010898,90839.12,2025-11-29 22:52:00.078884+00:00
913104956,sell,0.00010898,90839.12,2025-11-29 22:52:00.078884+00:00
913104956,sell,0.00010898,90839.12,2025-11-29 22:52:00.078884+00:00
913104957,sell,0.00106979,90839.12,2025-11-29 22:52:00.398504+00:00
913104957,sell,0.00106979,90839.12,2025-11-29 22:52:00.398504+00:00
913104957,sell,0.00106979,90839.12,2025-11-29 22:52:00.398504+00:00
913104957,sell,0.00106979,90839.12,2025-11-29 22:52:00.398504+00:00
913104958,sell,0.00016042,90839.12,2025-11-29 22:52:00.567543+00:00
913104958,sell,0.00016042,90839.12,2025-11-29 22:52:00.567543+00:00
913104958,sell,0.00016042,90839.12,2025-11-29 22:52:00.567543+00:00
913104958,sell,0.00016042,90839.12,2025-11-29 22:52:00.567543+00:00
913104959,sell,0.00022462,90839.12,2025-11-29 22:52:00.743108+00:00
913104959,sell,0.00022462,90839.12,2025-11-29 22:52:00.743108+00:00
913104959,sell,0.00022462,90839.12,2025-11-29 22:52:00.743108+00:00
913104959,sell,0.00022462,90839.12,2025-11-29 22:52:00.743108+00:00
913104960,sell,0.00322004,90839.12,2025-11-29 22:52:01.012968+00:00
913104960,sell,0.00322004,90839.12,2025-11-29 22:52:01.012968+00:00
913104960,sell,0.00322004,90839.12,2025-11-29 22:52:01.012968+00:00
913104960,sell,0.00322004,90839.12,2025-11-29 22:52:01.012968+00:00
913104963,buy,0.00550784,90839.11,2025-11-29 22:52:01.225145+00:00
913104963,buy,0.00550784,90839.11,2025-11-29 22:52:01.225145+00:00
913104964,buy,0.01100853,90838.66,2025-11-29 22:52:01.225145+00:00
913104964,buy,0.01100853,90838.66,2025-11-29 22:52:01.225145+00:00
913104961,buy,0.00935218,90839.11,2025-11-29 22:52:01.225145+00:00
913104962,buy,2.856e-05,90839.11,2025-11-29 22:52:01.225145+00:00
913104964,buy,0.01100853,90838.66,2025-11-29 22:52:01.225145+00:00
913104962,buy,2.856e-05,90839.11,2025-11-29 22:52:01.225145+00:00
913104963,buy,0.00550784,90839.11,2025-11-29 22:52:01.225145+00:00
913104962,buy,2.856e-05,90839.11,2025-11-29 22:52:01.225145+00:00
913104961,buy,0.00935218,90839.11,2025-11-29 22:52:01.225145+00:00
913104961,buy,0.00935218,90839.11,2025-11-29 22:52:01.225145+00:00
913104962,buy,2.856e-05,90839.11,2025-11-29 22:52:01.225145+00:00
913104961,buy,0.00935218,90839.11,2025-11-29 22:52:01.225145+00:00
913104964,buy,0.01100853,90838.66,2025-11-29 22:52:01.225145+00:00
913104963,buy,0.00550784,90839.11,2025-11-29 22:52:01.225145+00:00
913104965,buy,0.02,90836.6,2025-11-29 22:52:01.226054+00:00
913104965,buy,0.02,90836.6,2025-11-29 22:52:01.226054+00:00
913104965,buy,0.02,90836.6,2025-11-29 22:52:01.226054+00:00
913104965,buy,0.02,90836.6,2025-11-29 22:52:01.226054+00:00
913104966,buy,0.02916096,90835.04,2025-11-29 22:52:01.261251+00:00
913104966,buy,0.02916096,90835.04,2025-11-29 22:52:01.261251+00:00
913104966,buy,0.02916096,90835.04,2025-11-29 22:52:01.261251+00:00
913104966,buy,0.02916096,90835.04,2025-11-29 22:52:01.261251+00:00
913104967,buy,0.02144191,90834.46,2025-11-29 22:52:01.274972+00:00
913104967,buy,0.02144191,90834.46,2025-11-29 22:52:01.274972+00:00
913104967,buy,0.02144191,90834.46,2025-11-29 22:52:01.274972+00:00
913104967,buy,0.02144191,90834.46,2025-11-29 22:52:01.274972+00:00
913104968,buy,0.00874644,90834.46,2025-11-29 22:52:01.277240+00:00
913104969,buy,0.00022666,90834.31,2025-11-29 22:52:01.277240+00:00
913104970,buy,0.01843957,90833.53,2025-11-29 22:52:01.277240+00:00
913104968,buy,0.00874644,90834.46,2025-11-29 22:52:01.277240+00:00
913104968,buy,0.00874644,90834.46,2025-11-29 22:52:01.277240+00:00
913104970,buy,0.01843957,90833.53,2025-11-29 22:52:01.277240+00:00
913104969,buy,0.00022666,90834.31,2025-11-29 22:52:01.277240+00:00
913104970,buy,0.01843957,90833.53,2025-11-29 22:52:01.277240+00:00
913104969,buy,0.00022666,90834.31,2025-11-29 22:52:01.277240+00:00
913104970,buy,0.01843957,90833.53,2025-11-29 22:52:01.277240+00:00
913104968,buy,0.00874644,90834.46,2025-11-29 22:52:01.277240+00:00
913104969,buy,0.00022666,90834.31,2025-11-29 22:52:01.277240+00:00
913104971,buy,0.01174878,90833.53,2025-11-29 22:52:01.278353+00:00
913104971,buy,0.01174878,90833.53,2025-11-29 22:52:01.278353+00:00
913104971,buy,0.01174878,90833.53,2025-11-29 22:52:01.278353+00:00
913104971,buy,0.01174878,90833.53,2025-11-29 22:52:01.278353+00:00
913104972,buy,0.11011425,90833.31,2025-11-29 22:52:01.285585+00:00
913104972,buy,0.11011425,90833.31,2025-11-29 22:52:01.285585+00:00
913104972,buy,0.11011425,90833.31,2025-11-29 22:52:01.285585+00:00
913104972,buy,0.11011425,90833.31,2025-11-29 22:52:01.285585+00:00
913104974,buy,1.3e-05,90823.2,2025-11-29 22:52:01.379418+00:00
913104975,buy,0.0003593,90821.71,2025-11-29 22:52:01.379418+00:00
913104975,buy,0.0003593,90821.71,2025-11-29 22:52:01.379418+00:00
913104973,buy,1.3e-05,90827.3,2025-11-29 22:52:01.379418+00:00
913104974,buy,1.3e-05,90823.2,2025-11-29 22:52:01.379418+00:00
913104973,buy,1.3e-05,90827.3,2025-11-29 22:52:01.379418+00:00
913104974,buy,1.3e-05,90823.2,2025-11-29 22:52:01.379418+00:00
913104975,buy,0.0003593,90821.71,2025-11-29 22:52:01.379418+00:00
913104973,buy,1.3e-05,90827.3,2025-11-29 22:52:01.379418+00:00
913104973,buy,1.3e-05,90827.3,2025-11-29 22:52:01.379418+00:00
913104974,buy,1.3e-05,90823.2,2025-11-29 22:52:01.379418+00:00
913104975,buy,0.0003593,90821.71,2025-11-29 22:52:01.379418+00:00
913104976,buy,5.316e-05,90823.21,2025-11-29 22:52:01.589224+00:00
913104976,buy,5.316e-05,90823.21,2025-11-29 22:52:01.589224+00:00
913104976,buy,5.316e-05,90823.21,2025-11-29 22:52:01.589224+00:00
913104976,buy,5.316e-05,90823.21,2025-11-29 22:52:01.589224+00:00
913104978,buy,1.3e-05,90819.1,2025-11-29 22:52:02.732302+00:00
913104979,buy,0.00060002,90815.45,2025-11-29 22:52:02.732302+00:00
913104979,buy,0.00060002,90815.45,2025-11-29 22:52:02.732302+00:00
913104977,buy,8.332e-05,90823.21,2025-11-29 22:52:02.732302+00:00
913104977,buy,8.332e-05,90823.21,2025-11-29 22:52:02.732302+00:00
913104978,buy,1.3e-05,90819.1,2025-11-29 22:52:02.732302+00:00
913104979,buy,0.00060002,90815.45,2025-11-29 22:52:02.732302+00:00
